_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,class,clean_text
{'$oid': '5a13282c741a2384e879e61d'},A3NBL1TI2M3CW1,159617594X,"Alex C. Telander ""Alex C. Telander""","[2, 7]","With the growing enterprise that is Buffy the Vampire Slayer - even though the show is long finished - doing very well with the successful comic book series co-written by creator Joss Whedon; Dark Horse Comics presents the original Buffy game: Conversations With Dead People.The board game is essentially a fancy-looking Ouija Board lavishly designed with clear letters and flowery corner patterns.  With a large planchette that makes the board very easy to use, it is the ideal gift for any Buffy fan who has ever wished to dabble in the ""dark arts"" and take a step into the ""supernatural world.""  It is also an excellent Ouija Board for those looking, regardless of their interest in the successful show.And for those novices looking at the Ouija Board for the first time, there is a one-page entertaining comic-page instruction featuring Willow, Dawn, and Xander as the wise witch gives Xander the details on how to use the board, and that it is not for fun, to which Xander replies, ""What? I'm serious . . .""Find more reviews, as well as a selection of my writing, and a link to the book review podcast BookBanter at [...]",3.0,BUFFY THE VAMPIRE SLAYER: CONVERSATIONS WITH DEAD PEOPLE BOARD BY DARK HORSE COMICS,1232236800,"01 18, 2009",Toys_and_Games,0,"grow enterprise Buffy Vampire Slayer long finish successful comic book series co write creator Joss Whedon Dark Horse Comics present original Buffy game conversation Dead People board game essentially fancy look Ouija Board lavishly design clear letter flowery corner pattern   large planchette make board easy use ideal gift Buffy fan wish dabble dark art step supernatural world   excellent Ouija Board look regardless interest successful novice look Ouija Board time page entertain comic page instruction feature Willow Dawn Xander wise witch give Xander detail use board fun Xander reply .""Find review selection writing link book review podcast BookBanter"
{'$oid': '5a132832741a2384e87bf52b'},AD2MWFXCEY61N,B00008JOJC,Texas Mom,"[2, 2]","Odette has ""rubber like"" legs, and her ballet shoes are held on by clear rubber bands, what will come of her shoes when my daughter loosens the rubberband -- also her necklace is just hanging on...almost falling off -- oh and falling off -- how bout those darn wings?  I had to use the wire tie from the package to keep them on her.  I think the key here is SNAP ON -- SNAP on EVERYTHING -- MATTEL!  Snap on her shoes - her necklace, and those darn wings!  Her toes will never fit another pair of shoes why not glue them on!  I'm sure in about a month, my daughter will be dissapointed too when all the pieces are missing.",2.0,Dissapointing!,1072051200,"12 22, 2003",Toys_and_Games,0,Odette rubber like leg ballet shoe hold clear rubber band come shoe daughter loosen rubberband necklace hang fall oh fall bout darn wing   use wire tie package   think key SNAP SNAP MATTEL   snap shoe necklace darn wing   toe fit pair shoe glue   sure month daughter dissapointe piece miss
{'$oid': '5a13282c741a2384e879e9c8'},A2BMVJDJPLFZIU,1605843598,Rhonda L. Henson,"[3, 5]","The game graphics were great - I was disappointed that the bucked of body parts token was not included as it was supposed to be in the instructions.  Instead, I had a pallet of supplies - not nearly as cool.  Will probably return.",3.0,Good Graphics,1384732800,"11 18, 2013",Toys_and_Games,0,game graphic great disappointed bucked body part token include suppose instruction   instead pallet supply nearly cool   probably return
{'$oid': '5a132833741a2384e87c2038'},A1MLLTCXKA48QL,B000096QNX,jennifer franklin,"[3, 4]","My boyfriend and I recently bought the Trivial Pursuit Pop Culture DVD game and had a great time playing it when we brought it home.However, we went to play it again about a week later,and all of the questions on the DVD were the same questions we were asked the first time we played.Although they were in a different order, we already knew the answers to the questions.The game is a great idea,however we are extremely disappointed that we could only play it one time.We payed [$$$] for this game and were hoping it would be a fun game we could play for a long time.Dont get me wrong,we enjoyed the game the firt time we played,but we would have liked to play it again.",1.0,not very happy,1078185600,"03 2, 2004",Toys_and_Games,0,boyfriend recently buy Trivial Pursuit Pop Culture dvd game great time play bring home go play week later question dvd question ask time play different order know answer question game great idea extremely disappointed play time pay $ $ $ game hope fun game play long time Dont wrong enjoy game firt time play like play
{'$oid': '5a132833741a2384e87c690b'},A2V9QQ2XLU36RS,B0000DG5TB,"S. LIM ""tech junkie""","[0, 2]",This thing does not even stay on.  It is now just sitting on a shelf.,1.0,NOT WORTH IT,1216598400,"07 21, 2008",Toys_and_Games,0,thing stay   sit shelf
{'$oid': '5a132832741a2384e87bfba8'},A26IFODDDVLGX0,B00008PW02,Danyielle,"[0, 0]",This is a great toy...however it is very overpriced.  I wanted to get it for my 13 month old son who feel in love with it at a playgroup.  I found it on targets website for 19.98.  Thank goodness I didn't spend $49 on here!,3.0,Great toy but way overpriced!,1320883200,"11 10, 2011",Toys_and_Games,0,great toy overpriced   want 13 month old son feel love playgroup   find target website 19.98   thank goodness spend $ 49
{'$oid': '5a13282d741a2384e87a3c25'},A43P9190NJBV8,B00000IS0B,S. Wetzler,"[19, 19]","It's a great IDEA, but they didnt really hit the nail on the head.  The paint doesnt stick to the stamps, so you sort of get colored watery blobs wherever you attempt to make a stamp. It might work better if my kids didnt get so much water in it, but it IS a bath toy, right?  My kids also wanted to basically use ALL the paints - like in ONE bath!  My one daughter did get a little irritation on her bottom, but there was a LOT of paint in their bath! I also have no idea where to get refills of just paint? Since our paint is gone, we now have stamps and brushes with no purpose.  I probably Will end up buying more though.I think those other reviews are seriously for some other product.  This item was NOT a make-it-yourself bath sachet kit???  And you definitely would not have girls at a slumber party all taking a bath together!  Definitely wrong item.",3.0,My kids loved it......me? not so much,1130198400,"10 25, 2005",Toys_and_Games,0,great idea not hit nail head   paint not stick stamp sort colored watery blob attempt stamp work well kid not water bath toy right   kid want basically use paint like bath   daughter little irritation lot paint bath idea refill paint paint go stamp brush purpose   probably end buy think review seriously product   item bath sachet kit   definitely girl slumber party take bath   definitely wrong item
{'$oid': '5a132830741a2384e87b319a'},A34HOFEDZ8YCQE,B00005BR8F,Heather Rose,"[4, 4]","My 2 year old has the stroller carseat set and she loves it! So I thought I would get her the matching high chair for her baby.  First, the directions weren't very clear. My daughter patiently waited until I was done then we set it up in her room.  As soon as you pick it up to move it, the bottom half comes apart.  The legs aren't secured at all. The tray won't stay on either.  It's frustrating for me so it must be extremely annoying to a 2 year old. I am very disappointed.",2.0,Don't waste your money,1108857600,"02 20, 2005",Toys_and_Games,0,2 year old stroller carseat set love think matching high chair baby   direction clear daughter patiently wait set room   soon pick half come apart   leg secure tray will stay   frustrating extremely annoying 2 year old disappointed
{'$oid': '5a13282d741a2384e87a453a'},A27P2A55328RYS,B00000ISK4,"K. Moriarty ""Eagles of Post""","[0, 0]","I thought this toy would be a great, reliable toy for the 20-25 dollars it sells for, but the reviews are all correct, doesn't play notes reliably, won't play them when there's water in the dolphins and they don't stay linked together.  It's very frustrating for the kids :(",1.0,Not worth the money.,1268265600,"03 11, 2010",Toys_and_Games,0,think toy great reliable toy 20 25 dollar sell review correct play note reliably will play water dolphin stay link   frustrating kid
{'$oid': '5a132832741a2384e87bf6fb'},A26HW5T8NU0RVZ,B00008MIHK,T. Bartley,"[0, 0]",I bought this for my eight year old girl's birthday. It was a complete waste of money. The product is very hard to understand. When you try to do the right moves; it still counts you out. The on/off switch is just a button amoung buttons that are not labeled. It just lays in the toy box; waiting to be taken to Goodwill.,1.0,rotten toy,1288310400,"10 29, 2010",Toys_and_Games,0,buy year old girl birthday complete waste money product hard understand try right move count switch button amoung button label lay toy box wait take Goodwill
{'$oid': '5a13282e741a2384e87a7e1a'},A13LDYDXCZB6V4,B00000IZQE,Uruviel Ancalmon,"[1, 1]","We bought this for our baby when he was about 5 months old. He is now 14 months old and has never kicked the piano in his crib, nor paid much attention to it otherwise. He likes to touch the lights and tries to get into it and see what's behind it, and that rather takes away from the buttons he's supposed to push to make the sounds. This toy was too expensive for my son to be so disinterested. Maybe he'll grow into it, but so far, he hasn't.",2.0,Not what I had expected,1013385600,"02 11, 2002",Toys_and_Games,0,buy baby 5 month old 14 month old kick piano crib pay attention like touch light try take away button suppose push sound toy expensive son disinterested maybe grow far
{'$oid': '5a132833741a2384e87c596f'},A31SINQPFFZ9UC,B0000AWFKY,3.75 inch collector,"[0, 0]","Nothing special here, yet again. This totally unremarkable figure features a large hat and a shiny stand on which to rest his aching feet. Good paint apps, but to really appreciate this figure you're going to have to believe you're a Jedi (or Sith) or have a role for him in your collection. Oh, and I don't care if you're a hardcore collector, if you pay more than $10 for this guy, you'll never get that for him in your lifetime, so don't get robbed by these sellers.",3.0,Eh...,1368489600,"05 14, 2013",Toys_and_Games,0,special totally unremarkable figure feature large hat shiny stand rest ache foot good paint app appreciate figure go believe Jedi Sith role collection oh care hardcore collector pay $ 10 guy lifetime rob seller
