_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,class,clean_text
{'$oid': '5a13282b741a2384e879a877'},A41KRERDEE2T5,0641801041,Patty Faix,"[1, 1]",Wonderful conversation starter when working with early elementary students!  The kids love using these cards which can be used in multiple game formats!,5.0,Great Counseling Resource!,1378252800,"09 4, 2013",Toys_and_Games,1,wonderful conversation starter work early elementary student   kid love card multiple game format
{'$oid': '5a13282b741a2384e879a876'},A17LEHUGVVHVJD,0641801041,Laura Dewan,"[0, 0]","Thoughts and Feelings 2 is even better than Thoughts and Feelings, the first sentence completion game from Bright Spots.  The sentence stems and art in this second deck are so interesting and engaging, kids and adults alike can't help but want to play again and again.  I use these to get conversations started with people from age 3 all the way to adults because they apply regardelss of age.  The artwork draws in youger kids, of course, but the ideas the themes cut across age, gender, and generations.  Teens, especially,  find it easier to open up because each thought is started for them, and there is no right or wrong way to finish a sentence!  When a family plays the game, adults and kids open up their communication and find they can talk more easily to each other than they ever thought.  Of course the game can be paired with other games to make two-games-in-one (such as Checkers - pull a sentence completion card whenever you take an opponent's checker) and that makes this game well worth the price and a perfect way to enhance family game night.  The cards are bright and sturdy and will really last in the tough box.  Your imagination fuels all the ways to use these cards.  A must-have for parents, teachers, counselors, therapists, social workers!",5.0,A game you must have!,1295654400,"01 22, 2011",Toys_and_Games,1,thought feeling 2 well Thoughts feeling sentence completion game Bright Spots   sentence stem art second deck interesting engaging kid adult alike help want play   use conversation start people age 3 way adult apply regardelss age   artwork draw youger kid course idea theme cut age gender generation   teen especially   find easy open thought start right wrong way finish sentence   family play game adult kid open communication find talk easily think   course game pair game game Checkers pull sentence completion card opponent checker make game worth price perfect way enhance family game night   card bright sturdy tough box   imagination fuel way use card   parent teacher counselor therapist social worker
{'$oid': '5a13282b741a2384e879a879'},A187PZPJRZOKRK,0641801041,shari,"[0, 0]",Quick game for counseling and helps by getting to know the student better. The pictures are so cute! I own both sets.,5.0,... counseling and helps by getting to know the student better. The pictures are so cute,1404172800,"07 1, 2014",Toys_and_Games,1,quick game counseling help get know student well picture cute set
{'$oid': '5a13282b741a2384e879a87a'},A35V6B37UK8YRH,0641801041,Renata R Inigo,"[1, 1]",I like this product because it has been helpful with all my clients. The younger kids do sometimes get fixated on the picture which often does not relate to the sentence starter and therefore can't finish the sentence in the way it was intended for self disclosure.,4.0,Pretty good,1367193600,"04 29, 2013",Toys_and_Games,1,like product helpful client young kid fixate picture relate sentence starter finish sentence way intend self disclosure
{'$oid': '5a13282b741a2384e879a87b'},A3Y6XH84ZVTN5,0641801041,Sopostmodern,"[0, 0]","I love these, and use them often with children. I also have the other pack. They are really great to use for kids that have a hard time coming up with topics to discuss on their own!",5.0,Love these.,1403827200,"06 27, 2014",Toys_and_Games,1,love use child pack great use kid hard time come topic discuss
{'$oid': '5a13282b741a2384e879a87c'},A7BLRMA85W81A,0641801041,Shopping Til I Drop,"[0, 0]",great tool even teenagers love reading them I have caught my coworkers trying to swipe them but I caught them,5.0,Let's play cards,1384300800,"11 13, 2013",Toys_and_Games,1,great tool teenager love read catch coworker try swipe catch
{'$oid': '5a13282b741a2384e879a87d'},A1P8TLTS5NAU1T,0641801041,StaceyS,"[7, 7]","I have a number of the games from Brights Spots, but Thoughts and Feelings 2 is my favorite! It makes a great icebreaker for therapists as well as parents and teachers. It opens up communication by challenging the players to provide thoughtful answers to each sentence stem. This game really makes sharing a fun and positive experience for both kids and adults, especially with the focus of this deck being on family interactions and building self-esteem.",5.0,Creative Communication,1297296000,"02 10, 2011",Toys_and_Games,1,number game Brights Spots Thoughts feeling 2 favorite make great icebreaker therapist parent teacher open communication challenge player provide thoughtful answer sentence stem game make share fun positive experience kid adult especially focus deck family interaction build self esteem
{'$oid': '5a13282b741a2384e879a87e'},A2DUDMAKG6AX1I,0641801041,Svitlana,"[0, 0]",My 6 years old girl doesn't  like like to share much how was her day at school but i am telling you this game is miracle. By answering card questions now i know everything and we talk more about her feeling.,5.0,WOW,1362528000,"03 6, 2013",Toys_and_Games,1,6 year old girl   like like share day school tell game miracle answer card question know talk feeling
{'$oid': '5a13282b741a2384e879a880'},A1ARIBZQWDQZ53,0641811284,Shirley A. Peacock,"[0, 0]",WE HAVEN'T HAD A CHANCE TO PLAY IT YET.  IT IS A CHRISTMAS GIFT.  BUT AFTER EXAMINING THE PRODUCT IT LOOKS LIKE FUN FOR THE FAMILY.,5.0,A CHARLIE BROWN CHRISTMAS GAME,1323475200,"12 10, 2011",Toys_and_Games,1,haven't CHANCE play   CHRISTMAS GIFT   examine product looks like FUN FAMILY
{'$oid': '5a13282b741a2384e879a882'},AFNPB1JV4SIUS,0641827229,Christina,"[0, 0]","I did not purchase my son's bear from Amazon. I found his Corduroy with a small tear in the seam at a Goodwill for 50 cents. If you are familiar with the story of Corduroy, then you know that he was missing a button before the little girl bought him. I feel our bear is even more special because we bought him that way. It was an easy repair and now he is as good as new! The overalls actually come off and are not sewn. the straps are velcroed closed, which I think adds to the toy.I also found the book Corduroy at a Salvation army for one buck. Now we can enjoy the bear and the book!",5.0,I Love Corduroy,1345766400,"08 24, 2012",Toys_and_Games,1,purchase son bear Amazon find Corduroy small tear seam goodwill 50 cent familiar story Corduroy know miss button little girl buy feel bear special buy way easy repair good new overall actually come sew strap velcro closed think add toy find book Corduroy Salvation army buck enjoy bear book
{'$oid': '5a13282b741a2384e879a883'},ARN6YCDV5426W,0641835248,JS,"[0, 0]",This game has easy to understand directions and it an enjoyable game for 2 or more people.  I would recommend.,4.0,Good fun,1384732800,"11 18, 2013",Toys_and_Games,1,game easy understand direction enjoyable game 2 people   recommend
{'$oid': '5a13282b741a2384e879a886'},A1QZLB98JCNA1K,0641841132,Jeff Houck,"[1, 1]",One of the best puzzles I've assembled in years. Fazzino's artwork promises a fun puzzle assembling experience from first piece to last!,4.0,Tons of fun!,1268784000,"03 17, 2010",Toys_and_Games,1,good puzzle assemble year Fazzino artwork promise fun puzzle assemble experience piece
{'$oid': '5a13282b741a2384e879a887'},A2QIFGRCX319FO,0641843208,Louisa C Drain,"[0, 0]","The game this goes with is one of our favorites for game night in our family. We get so many laughs out of the goofy sentences that are created. When we found out there were other decks on different subjects to go with this, we ordered one of them. We were not disappointed!",4.0,Game Night,1401235200,"05 28, 2014",Toys_and_Games,1,game go favorite game night family laugh goofy sentence create find deck different subject order disappointed
